"year","team","player","round","KI","MK","HB","FA","FF","TK","GL","HO","BH","pctP"
"2011","goldcoast","Bennell, Harley","22","8","3","10","-","1","1","1","1","2","90"
"2011","goldcoast","Bennell, Harley","23","7","2","8","2","1","2","2","-","1","77"
"2011","goldcoast","Bennell, Harley","24","10","3","13","-","2","4","2","-","-","81"
"2011","goldcoast","Bock, Nathan","2","10","6","12","2","-","2","-","-","-","92"
"2011","goldcoast","Bock, Nathan","3","17","9","5","-","1","1","-","-","-","95"
"2011","goldcoast","Bock, Nathan","4","13","7","5","2","-","1","-","-","-","100"
"2011","goldcoast","Bock, Nathan","5","8","3","3","1","-","1","-","-","-","91"
"2011","goldcoast","Bock, Nathan","6","","","","","","","","","",""
"2011","goldcoast","Bock, Nathan","7","11","8","6","1","1","1","-","2","-","100"
"2011","goldcoast","Bock, Nathan","8","6","5","2","1","-","4","-","-","-","100"
"2011","goldcoast","Bock, Nathan","10","17","3","7","-","-","1","-","-","-","98"
"2011","goldcoast","Bock, Nathan","11","16","9","5","1","-","3","-","-","-","98"
"2011","goldcoast","Bock, Nathan","12","11","6","3","2","-","-","-","1","-","96"
"2011","goldcoast","Bock, Nathan","13","14","8","7","1","-","1","-","-","-","92"
"2011","goldcoast","Bock, Nathan","14","19","8","5","-","2","2","1","-","-","98"
"2011","goldcoast","Bock, Nathan","15","16","7","3","-","-","2","-","-","-","86"
"2011","goldcoast","Bock, Nathan","16","13","9","5","-","-","1","-","-","-","93"
"2011","goldcoast","Bock, Nathan","17","18","7","3","1","-","3","-","-","-","100"
"2011","goldcoast","Bock, Nathan","18","15","3","3","3","-","1","-","-","-","96"
"2011","goldcoast","Bock, Nathan","19","21","10","7","2","1","2","-","-","-","99"
"2011","goldcoast","Bock, Nathan","20","17","7","10","-","-","4","-","-","-","98"
"2011","goldcoast","Bock, Nathan","21","20","9","7","1","1","1","-","-","-","100"
"2011","goldcoast","Bock, Nathan","22","19","6","10","1","-","-","-","-","-","96"
"2011","goldcoast","Bock, Nathan","23","12","3","6","-","1","4","-","-","-","100"
"2011","goldcoast","Bock, Nathan","24","10","6","8","1","-","3","1","-","1","93"
"2011","goldcoast","Brennan, Jared","2","7","1","3","4","2","3","-","-","1","91"
"2011","goldcoast","Brennan, Jared","3","10","3","8","-","3","4","1","3","-","94"
"2011","goldcoast","Brennan, Jared","4","12","2","9","-","-","4","-","2","1","88"
"2011","goldcoast","Brennan, Jared","5","11","2","12","4","2","9","1","1","-","82"
"2011","goldcoast","Brennan, Jared","6","15","10","8","2","-","8","-","1","-","82"
"2011","goldcoast","Brennan, Jared","7","22","7","8","-","4","4","1","1","2","71"
"2011","goldcoast","Brennan, Jared","8","9","3","4","1","-","5","-","-","-","79"
"2011","goldcoast","Brennan, Jared","10","11","7","12","1","1","8","1","1","1","69"
"2011","goldcoast","Brennan, Jared","11","6","2","9","-","2","7","-","-","-","72"
"2011","goldcoast","Brennan, Jared","12","14","4","3","-","1","4","1","-","-","75"
"2011","goldcoast","Brennan, Jared","13","7","2","5","-","-","3","2","-","1","94"
"2011","goldcoast","Brennan, Jared","14","11","6","6","-","1","5","-","-","2","81"
"2011","goldcoast","Brennan, Jared","15","18","6","9","2","2","5","-","1","1","85"
"2011","goldcoast","Brennan, Jared","16","16","6","4","2","2","5","-","1","1","72"
"2011","goldcoast","Brennan, Jared","17","12","8","1","1","2","5","3","-","-","90"
"2011","goldcoast","Brennan, Jared","18","7","3","12","-","1","5","-","-","1","89"
"2011","goldcoast","Brennan, Jared","19","8","4","9","-","1","-","-","-","1","78"
"2011","goldcoast","Brennan, Jared","20","12","6","9","3","1","6","-","1","-","86"
"2011","goldcoast","Brennan, Jared","21","13","4","8","2","-","2","-","-","1","90"
"2011","goldcoast","Brennan, Jared","22","13","6","9","-","-","9","-","-","-","71"
"2011","goldcoast","Brennan, Jared","23","11","3","2","1","2","5","-","-","-","95"
"2011","goldcoast","Brennan, Jared","24","8","4","6","1","1","4","1","-","1","93"
"2011","goldcoast","Brown, Campbell","2","5","2","7","1","1","1","-","-","-","89"
"2011","goldcoast","Brown, Campbell","3","12","10","9","2","1","2","-","-","-","89"
"2011","goldcoast","Brown, Campbell","4","","","","","","","","","",""
"2011","goldcoast","Brown, Campbell","5","","","","","","","","","",""
"2011","goldcoast","Brown, Campbell","6","","","","","","","","","",""
"2011","goldcoast","Brown, Campbell","7","","","","","","","","","",""
"2011","goldcoast","Brown, Campbell","8","6","1","5","2","-","3","-","-","-","97"
"2011","goldcoast","Brown, Campbell","10","10","4","4","1","2","2","-","-","-","92"
"2011","goldcoast","Brown, Campbell","11","13","9","6","2","1","3","-","-","-","98"
"2011","goldcoast","Brown, Campbell","12","5","-","3","-","-","-","-","-","1","96"
"2011","goldcoast","Brown, Campbell","13","7","5","6","1","-","1","-","-","-","92"
"2011","goldcoast","Brown, Campbell","14","7","3","2","1","2","4","-","-","-","95"
"2011","goldcoast","Brown, Campbell","15","10","6","4","-","-","2","-","-","-","100"
"2011","goldcoast","Brown, Campbell","16","11","1","6","1","-","2","-","-","-","97"
"2011","goldcoast","Brown, Campbell","17","15","5","1","1","3","3","-","-","-","98"
"2011","goldcoast","Brown, Campbell","18","11","5","12","1","1","4","-","-","-","97"
"2011","goldcoast","Brown, Campbell","19","9","4","6","2","-","-","-","-","-","95"
"2011","goldcoast","Brown, Campbell","20","1","-","1","-","1","2","-","-","-","15"
"2011","goldcoast","Brown, Campbell","21","","","","","","","","","",""
"2011","goldcoast","Brown, Campbell","22","","","","","","","","","",""
"2011","goldcoast","Brown, Campbell","23","","","","","","","","","",""
"2011","goldcoast","Brown, Campbell","24","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","2","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","3","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","4","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","5","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","6","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","7","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","8","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","10","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","11","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","12","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","13","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","14","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","15","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","16","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","17","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","18","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","19","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","20","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","21","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","22","","","","","","","","","",""
"2011","goldcoast","Caddy, Josh","23","8","5","2","-","-","3","-","-","-","55"
"2011","goldcoast","Caddy, Josh","24","12","4","4","-","1","4","2","-","-","86"
"2011","goldcoast","Coad, Michael","2","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","3","17","10","3","3","-","1","-","-","-","95"
"2011","goldcoast","Coad, Michael","4","10","2","4","2","1","5","-","-","-","74"
"2011","goldcoast","Coad, Michael","5","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","6","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","7","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","8","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","10","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","11","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","12","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","13","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","14","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","15","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","16","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","17","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","18","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","19","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","20","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","21","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","22","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","23","","","","","","","","","",""
"2011","goldcoast","Coad, Michael","24","","","","","","","","","",""
"2011","goldcoast","Day, Sam","2","","","","","","","","","",""
"2011","goldcoast","Day, Sam","3","","","","","","","","","",""
"2011","goldcoast","Day, Sam","4","","","","","","","","","",""
"2011","goldcoast","Day, Sam","5","","","","","","","","","",""
"2011","goldcoast","Day, Sam","6","","","","","","","","","",""
"2011","goldcoast","Day, Sam","7","1","2","6","-","-","1","-","1","-","86"
"2011","goldcoast","Day, Sam","8","4","4","6","-","2","1","-","-","2","95"
"2011","goldcoast","Day, Sam","10","3","2","6","-","1","-","-","-","1","94"
"2011","goldcoast","Day, Sam","11","5","6","4","1","-","-","1","-","1","93"
"2011","goldcoast","Day, Sam","12","3","1","5","-","1","2","-","1","-","93"
"2011","goldcoast","Day, Sam","13","1","1","2","-","1","-","1","-","-","95"
"2011","goldcoast","Day, Sam","14","","","","","","","","","",""
"2011","goldcoast","Day, Sam","15","3","2","3","-","-","-","-","-","1","59"
"2011","goldcoast","Day, Sam","16","","","","","","","","","",""
"2011","goldcoast","Day, Sam","17","","","","","","","","","",""
"2011","goldcoast","Day, Sam","18","","","","","","","","","",""
"2011","goldcoast","Day, Sam","19","","","","","","","","","",""
"2011","goldcoast","Day, Sam","20","","","","","","","","","",""
"2011","goldcoast","Day, Sam","21","","","","","","","","","",""
"2011","goldcoast","Day, Sam","22","","","","","","","","","",""
"2011","goldcoast","Day, Sam","23","","","","","","","","","",""
"2011","goldcoast","Day, Sam","24","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","2","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","3","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","4","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","5","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","6","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","7","5","3","5","1","-","2","1","-","1","70"
"2011","goldcoast","Daye, Joseph","8","5","-","4","-","1","3","-","-","1","44"
"2011","goldcoast","Daye, Joseph","10","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","11","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","12","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","13","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","14","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","15","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","16","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","17","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","18","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","19","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","20","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","21","4","4","3","-","-","3","-","-","-","100"
"2011","goldcoast","Daye, Joseph","22","7","2","6","2","-","5","-","-","-","81"
"2011","goldcoast","Daye, Joseph","23","","","","","","","","","",""
"2011","goldcoast","Daye, Joseph","24","","","","","","","","","",""
"2011","goldcoast","Dixon, Charlie","2","6","2","1","1","1","2","2","-","2","92"
"2011","goldcoast","Dixon, Charlie","3","2","2","1","2","-","4","-","-","-","96"
"2011","goldcoast","Dixon, Charlie","4","7","2","3","-","3","1","-","-","1","94"
"2011","goldcoast","Dixon, Charlie","5","7","4","11","2","-","1","2","-","-","90"
"2011","goldcoast","Dixon, Charlie","6","-","-","3","1","-","1","-","-","-","66"
"2011","goldcoast","Dixon, Charlie","7","","","","","","","","","",""
"2011","goldcoast","Dixon, Charlie","8","","","","","","","","","",""
"2011","goldcoast","Dixon, Charlie","10","8","-","2","-","4","5","1","8","-","90"
"2011","goldcoast","Dixon, Charlie","11","","","","","","","","","",""
"2011","goldcoast","Dixon, Charlie","12","","","","","","","","","",""
"2011","goldcoast","Dixon, Charlie","13","","","","","","","","","",""
"2011","goldcoast","Dixon, Charlie","14","4","2","1","1","1","2","1","1","-","92"
"2011","goldcoast","Dixon, Charlie","15","","","","","","","","","",""
"2011","goldcoast","Dixon, Charlie","16","2","1","4","1","1","-","-","-","1","86"
"2011","goldcoast","Dixon, Charlie","17","2","-","6","2","1","1","-","-","-","65"
"2011","goldcoast","Dixon, Charlie","18","","","","","","","","","",""
"2011","goldcoast","Dixon, Charlie","19","","","","","","","","","",""
"2011","goldcoast","Dixon, Charlie","20","","","","","","","","","",""
"2011","goldcoast","Dixon, Charlie","21","1","1","6","1","-","1","-","-","-","54"
"2011","goldcoast","Dixon, Charlie","22","","","","","","","","","",""
"2011","goldcoast","Dixon, Charlie","23","","","","","","","","","",""
"2011","goldcoast","Dixon, Charlie","24","","","","","","","","","",""
"2011","goldcoast","Fraser, Josh","2","7","2","6","1","-","-","1","17","1","78"
"2011","goldcoast","Fraser, Josh","3","","","","","","","","","",""
"2011","goldcoast","Fraser, Josh","4","10","5","10","1","1","2","1","7","-","88"
"2011","goldcoast","Fraser, Josh","5","11","4","6","1","2","1","-","23","3","83"
"2011","goldcoast","Fraser, Josh","6","5","3","3","1","1","2","-","19","-","91"
"2011","goldcoast","Fraser, Josh","7","","","","","","","","","",""
"2011","goldcoast","Fraser, Josh","8","","","","","","","","","",""
"2011","goldcoast","Fraser, Josh","10","","","","","","","","","",""
"2011","goldcoast","Fraser, Josh","11","7","2","5","3","3","5","1","7","1","81"
"2011","goldcoast","Fraser, Josh","12","12","5","8","2","-","2","2","12","-","83"
"2011","goldcoast","Fraser, Josh","13","10","4","4","1","1","1","-","12","-","85"
"2011","goldcoast","Fraser, Josh","14","10","9","4","2","1","3","2","9","2","85"
"2011","goldcoast","Fraser, Josh","15","8","5","6","3","1","3","1","15","1","84"
"2011","goldcoast","Fraser, Josh","16","","","","","","","","","",""
"2011","goldcoast","Fraser, Josh","17","8","3","6","1","2","-","-","19","1","81"
"2011","goldcoast","Fraser, Josh","18","9","4","10","1","4","2","-","13","-","83"
"2011","goldcoast","Fraser, Josh","19","9","3","4","-","1","1","-","12","1","84"
"2011","goldcoast","Fraser, Josh","20","5","3","7","1","-","-","1","14","-","77"
"2011","goldcoast","Fraser, Josh","21","8","4","11","5","3","1","1","11","1","79"
"2011","goldcoast","Fraser, Josh","22","5","3","11","-","1","3","-","6","1","84"
"2011","goldcoast","Fraser, Josh","23","","","","","","","","","",""
"2011","goldcoast","Fraser, Josh","24","5","-","7","-","2","4","2","17","-","83"
"2011","goldcoast","Gillbee, Jacob","2","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","3","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","4","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","5","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","6","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","7","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","8","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","10","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","11","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","12","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","13","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","14","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","15","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","16","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","17","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","18","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","19","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","20","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","21","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","22","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","23","","","","","","","","","",""
"2011","goldcoast","Gillbee, Jacob","24","6","1","2","1","1","2","1","-","1","49"
"2011","goldcoast","Gorringe, Daniel","2","","","","","","","","","",""
"2011","goldcoast","Gorringe, Daniel","3","6","4","9","1","-","-","1","7","-","89"
"2011","goldcoast","Gorringe, Daniel","4","4","1","5","-","1","2","-","4","-","50"
"2011","goldcoast","Gorringe, Daniel","5","1","-","2","-","-","-","-","2","-","53"
"2011","goldcoast","Gorringe, Daniel","6","","","","","","","","","",""
"2011","goldcoast","Gorringe, Daniel","7","1","-","-","-","-","-","-","1","-","7"
"2011","goldcoast","Gorringe, Daniel","8","","","","","","","","","",""
"2011","goldcoast","Gorringe, Daniel","10","","","","","","","","","",""
"2011","goldcoast","Gorringe, Daniel","11","","","","","","","","","",""
"2011","goldcoast","Gorringe, Daniel","12","","","","","","","","","",""
"2011","goldcoast","Gorringe, Daniel","13","7","3","6","1","1","3","1","4","1","70"
"2011","goldcoast","Gorringe, Daniel","14","","","","","","","","","",""
"2011","goldcoast","Gorringe, Daniel","15","2","-","4","-","1","-","-","1","-","39"
"2011","goldcoast","Gorringe, Daniel","16","4","1","8","-","1","1","-","7","-","84"
"2011","goldcoast","Gorringe, Daniel","17","","","","","","","","","",""
"2011","goldcoast","Gorringe, Daniel","18","","","","","","","","","",""
"2011","goldcoast","Gorringe, Daniel","19","","","","","","","","","",""
"2011","goldcoast","Gorringe, Daniel","20","","","","","","","","","",""
"2011","goldcoast","Gorringe, Daniel","21","","","","","","","","","",""
"2011","goldcoast","Gorringe, Daniel","22","","","","","","","","","",""
"2011","goldcoast","Gorringe, Daniel","23","","","","","","","","","",""
"2011","goldcoast","Gorringe, Daniel","24","","","","","","","","","",""
"2011","goldcoast","Harbrow, Jarrod","2","12","1","7","1","-","-","-","-","-","86"
"2011","goldcoast","Harbrow, Jarrod","3","13","6","10","1","-","1","-","-","-","85"
"2011","goldcoast","Harbrow, Jarrod","4","11","5","1","1","-","2","-","-","-","85"
"2011","goldcoast","Harbrow, Jarrod","5","12","2","10","3","3","1","-","-","-","86"
"2011","goldcoast","Harbrow, Jarrod","6","14","-","9","1","2","3","-","-","-","93"
"2011","goldcoast","Harbrow, Jarrod","7","15","3","6","-","-","4","-","-","-","96"
"2011","goldcoast","Harbrow, Jarrod","8","15","9","10","1","-","2","-","-","-","98"
"2011","goldcoast","Harbrow, Jarrod","10","16","2","10","1","-","2","-","-","-","93"
"2011","goldcoast","Harbrow, Jarrod","11","13","4","6","-","2","4","-","-","-","100"
"2011","goldcoast","Harbrow, Jarrod","12","12","3","1","1","-","4","-","-","-","94"
"2011","goldcoast","Harbrow, Jarrod","13","17","6","5","-","-","4","-","-","-","98"
"2011","goldcoast","Harbrow, Jarrod","14","17","4","8","1","1","4","-","-","-","93"
"2011","goldcoast","Harbrow, Jarrod","15","8","-","8","2","2","1","-","-","-","96"
"2011","goldcoast","Harbrow, Jarrod","16","13","5","12","3","1","7","-","-","-","100"
"2011","goldcoast","Harbrow, Jarrod","17","10","3","7","-","1","3","-","-","-","90"
"2011","goldcoast","Harbrow, Jarrod","18","7","2","7","2","-","3","1","-","-","97"
"2011","goldcoast","Harbrow, Jarrod","19","18","4","9","1","-","2","1","-","-","97"
"2011","goldcoast","Harbrow, Jarrod","20","10","3","13","3","1","2","-","-","-","96"
"2011","goldcoast","Harbrow, Jarrod","21","14","7","4","2","2","2","-","-","-","94"
"2011","goldcoast","Harbrow, Jarrod","22","11","4","14","1","-","2","-","-","-","83"
"2011","goldcoast","Harbrow, Jarrod","23","11","3","13","-","-","8","-","-","-","100"
"2011","goldcoast","Harbrow, Jarrod","24","6","4","5","2","1","3","-","-","-","98"
"2011","goldcoast","Harris, Daniel","2","10","7","20","-","-","-","1","-","-","83"
"2011","goldcoast","Harris, Daniel","3","5","4","11","-","1","3","-","-","-","67"
"2011","goldcoast","Harris, Daniel","4","7","2","13","-","1","3","-","-","1","79"
"2011","goldcoast","Harris, Daniel","5","7","2","13","1","-","5","-","-","1","73"
"2011","goldcoast","Harris, Daniel","6","6","4","11","1","1","7","-","-","-","81"
"2011","goldcoast","Harris, Daniel","7","12","4","11","-","1","2","1","-","1","79"
"2011","goldcoast","Harris, Daniel","8","","","","","","","","","",""
"2011","goldcoast","Harris, Daniel","10","3","1","6","-","1","-","-","-","-","54"
"2011","goldcoast","Harris, Daniel","11","4","-","11","-","-","6","-","-","-","77"
"2011","goldcoast","Harris, Daniel","12","8","2","9","1","2","5","-","-","-","72"
"2011","goldcoast","Harris, Daniel","13","8","4","8","-","1","2","-","-","-","64"
"2011","goldcoast","Harris, Daniel","14","","","","","","","","","",""
"2011","goldcoast","Harris, Daniel","15","","","","","","","","","",""
"2011","goldcoast","Harris, Daniel","16","","","","","","","","","",""
"2011","goldcoast","Harris, Daniel","17","","","","","","","","","",""
"2011","goldcoast","Harris, Daniel","18","","","","","","","","","",""
"2011","goldcoast","Harris, Daniel","19","","","","","","","","","",""
"2011","goldcoast","Harris, Daniel","20","7","3","3","1","-","-","-","-","-","59"
"2011","goldcoast","Harris, Daniel","21","","","","","","","","","",""
"2011","goldcoast","Harris, Daniel","22","","","","","","","","","",""
"2011","goldcoast","Harris, Daniel","23","","","","","","","","","",""
"2011","goldcoast","Harris, Daniel","24","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","2","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","3","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","4","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","5","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","6","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","7","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","8","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","10","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","11","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","12","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","13","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","14","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","15","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","16","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","17","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","18","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","19","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","20","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","21","","","","","","","","","",""
"2011","goldcoast","Hickey, Tom","22","5","1","9","-","1","2","1","6","1","80"
"2011","goldcoast","Hickey, Tom","23","-","1","5","-","1","4","-","2","-","24"
"2011","goldcoast","Hickey, Tom","24","","","","","","","","","",""
"2011","goldcoast","Hine, Taylor","2","","","","","","","","","",""
